date,post_fit_start_time,post_fit_start_count,post_fit_peak_time,post_fit_peak_count,post_fit_end_time,post_fit_end_count,complex_region,active_region,multi_flare_region_flag,multi_flare_unresolved_flag,flare_class_with_bg,flare_class_without_bg,mean_background,flare amplitude,fit_param_Aprime,fit_param_mu,fit_param_sigma,fit_param_tau,redchisq,rsquared,snr,pre_fit_start_time,pre_fit_start_count,pre_fit_peak_time,pre_fit_peak_count,pre_fit_end_time,pre_fit_end_count,flag
20220808,83855,4.05,84415,40.78,86215,4.78,5,False,True,False,B2,A4,243.33,98.93,32.66,84158.03,204.58,776.65,33.494,0.847,68.82,83335,0.22,84375,54.27,86215,6.62,True
20220808,79035,21.4,79215,236.77,79665,23.15,1,False,False,True,B4,B2,256.57,466.52,216.24,79137.65,65.1,176.03,131.295,0.977,279.77,78855,5.07,79185,241.97,80215,-3.54,True
20220808,62315,3.16,63175,31.99,65455,3.91,9,False,False,False,B2,A3,236.42,57.75,36.85,62982.05,410.81,806.79,39.856,0.632,82.96,62095,1.48,63175,39.27,65455,-8.83,True
20220808,47935,0.0,50545,137.18,51145,13.61,2,False,False,True,B4,B1,278.05,164.73,1166.99,50273.21,357.19,63.19,303.192,0.832,76.88,47935,-19.7,50545,179.75,51655,-24.32,True
20220808,40645,5.18,40925,52.44,41205,5.55,5,False,False,True,B3,A5,275.46,53.45,330.35,40900.63,128.58,26.08,93.096,0.778,66.88,40375,4.37,41015,55.5,41935,-9.26,True
20220808,19495,6.86,20685,57.12,22855,5.74,9,False,False,True,B3,A5,290.46,72.92,125.7,20616.78,654.42,475.8,81.291,0.724,173.09,19495,12.83,20655,78.65,23215,-0.51,True
20220808,1485,5.58,1995,57.92,2475,52.61,3,False,True,False,B4,A5,440.38,810.85,31.45,1671.29,138.91,4488.54,51.11,0.921,146.56,1015,-0.41,2105,71.22,2475,49.24,True
20220808,12815,10.81,13085,104.51,16235,10.43,5,False,True,True,B4,B1,366.26,796.02,60.47,12923.77,81.85,1350.32,448.987,0.708,224.41,12065,52.89,13085,120.36,16635,-25.64,True
20220808,12275,17.67,12695,173.5,13115,17.42,5,False,True,True,B5,B1,366.26,178.49,895.31,12645.5,190.56,47.61,448.987,0.872,280.04,12065,53.85,12655,183.36,16635,-33.4,True
20220807,81215,45.94,81295,387.11,81805,209.12,1,False,False,True,B7,B3,348.9,6025.88,208.56,81242.39,22.49,814.33,1887.973,0.922,503.22,80335,6.06,81335,501.63,81805,151.71,True
20220807,77825,3.47,77865,32.98,78035,3.37,3,False,True,False,B3,A3,348.07,95.2,24.32,77845.38,14.37,70.5,55.547,0.415,11.95,77235,-4.47,77875,40.11,78765,-1.96,True
20220807,77265,20.24,77385,170.35,77755,17.43,3,False,True,False,B5,B1,348.07,379.84,142.97,77328.18,45.09,150.14,55.547,0.975,140.59,77235,0.52,77375,167.05,78765,-1.94,True
20220807,52815,4.95,53235,51.16,53485,47.57,3,False,False,False,B3,A5,314.05,536.81,28.49,52975.47,118.88,2806.97,39.801,0.926,102.72,52495,-2.26,53295,70.1,53485,43.05,True
20220807,42945,7.43,43365,78.2,45295,48.33,2,False,True,False,B4,A7,353.56,1078.53,42.57,43108.98,121.46,3856.69,63.491,0.917,135.91,42655,9.78,43325,99.45,45295,24.54,True
20220807,21395,5.61,21455,41.07,22005,4.18,5,False,True,False,B2,A4,236.59,223.82,25.22,21420.17,21.07,234.4,34.698,0.792,48.16,20815,-0.2,21455,45.64,22135,4.41,True
20220806,72895,89.18,73135,91.74,75655,26.98,3,False,False,True,B3,A9,223.61,93.35,723.67,73048.28,1491.23,241.08,64.235,0.884,256.72,72895,91.43,72975,104.0,75655,28.49,True
20220806,67745,13.21,68395,126.42,69135,105.74,3,False,False,True,B4,B1,312.4,1115.46,71.77,67995.63,190.57,3712.25,121.487,0.965,505.22,65335,-16.36,68415,147.99,69135,99.15,True
20220806,54445,6.4,54575,70.97,54975,16.56,4,False,False,True,B3,A7,290.01,238.3,49.31,54508.33,42.85,259.55,54.93,0.91,83.17,53535,0.79,54555,74.59,54975,9.49,True
20220806,46765,8.08,46935,91.48,47335,23.64,2,False,True,False,B3,A9,266.39,256.83,68.14,46852.28,57.59,272.06,36.104,0.965,123.29,46455,-3.14,46935,94.35,47335,25.68,True
20220806,46455,3.35,46695,30.02,47335,3.59,2,False,True,False,B2,A3,266.39,63.16,26.16,46586.1,90.49,273.87,36.104,0.685,55.84,46455,0.22,46755,51.81,47335,5.63,True
20220806,36515,8.06,37035,82.27,39385,2.06,7,False,True,True,B3,A8,269.34,179.14,70.08,36800.3,188.91,605.19,84.163,0.927,269.75,36295,3.84,36965,94.48,40255,-24.13,True
20220806,36325,5.29,37745,52.3,39765,5.18,7,False,True,True,B3,A5,269.34,56.95,356.87,37883.01,775.4,155.08,84.163,0.803,164.96,36295,8.23,37695,63.37,40255,-23.48,True
20220806,29365,7.11,30665,71.57,32655,7.21,7,False,True,True,B3,A7,280.57,80.8,508.39,30862.77,736.03,146.61,93.89,0.852,201.82,29215,-11.37,30605,89.72,33055,-12.18,True
20220806,29355,2.24,29695,22.17,30035,2.17,7,False,True,True,B3,A2,280.57,22.44,176.67,29669.32,156.07,24.85,93.89,0.404,35.37,29215,-15.85,29705,49.13,33055,-14.18,True
20220806,29215,56.6,29405,58.3,32305,0.09,7,False,True,True,B3,A5,280.57,58.99,469.5,29287.82,792.08,124.74,93.89,0.881,257.05,29215,40.76,29705,81.48,33055,-14.18,True
20220806,22735,0.0,25235,234.73,26065,23.98,1,False,False,True,B5,B2,276.93,266.12,2011.07,24929.22,476.08,78.96,472.198,0.909,290.75,22735,-17.5,25235,284.78,26675,-11.62,True
20220806,1715,6.26,1955,66.36,2195,7.11,3,False,True,True,B3,A6,298.6,69.75,253.2,1920.17,106.32,36.71,55.92,0.894,70.79,1255,15.21,1995,77.6,2345,-6.89,True
20220504,985,2967.97,1155,25987.46,1525,10295.32,1,False,False,True,M3,M2,6691.96,93903.46,17643.78,1060.16,56.06,373.94,4644605.192,0.953,5045.1,55,523.06,1185,26655.64,1525,7272.69,True
20220504,82385,182.94,82865,1886.64,85615,367.59,1,False,False,True,C2,C1,554.95,10103.61,1158.1,82593.19,149.8,1637.94,15493.481,0.965,3129.17,81805,116.89,82835,1838.2,85615,142.35,True
20220504,70995,855.77,71295,9132.4,72225,5449.55,2,False,True,True,M1,C9,1545.2,83874.6,5160.13,71112.27,85.37,1739.24,152572.6,0.988,8229.24,67655,-27.98,71335,9663.45,72225,4501.36,True
20220504,68315,436.32,68695,4439.89,71515,442.57,2,False,True,True,C5,C4,1545.2,22331.35,2761.32,68479.37,118.43,1200.38,152572.6,0.943,4614.96,67655,-27.98,68735,5287.0,72225,-703.22,True
20220504,60585,4164.67,60965,4381.31,63655,326.35,1,False,False,True,C5,C4,987.84,4430.73,36289.77,60785.71,1166.0,178.42,259566.228,0.913,6989.86,60585,4661.51,60585,4661.51,65155,-65.15,True
20220504,56635,87.79,56805,1044.35,58085,197.1,2,False,True,True,C2,C1,1094.62,7579.92,608.6,56705.1,48.5,757.09,7249.951,0.934,1327.27,53515,42.09,56925,1127.95,58085,253.45,True
20220504,54295,8.29,54485,77.62,54685,7.96,2,False,True,True,C1,A7,1094.62,79.57,430.88,54467.98,89.49,20.71,7249.951,0.023,38.81,53515,42.09,56945,221.27,58085,56.35,True
20220504,47215,788.42,47565,935.39,49615,167.35,1,False,False,True,C1,B9,660.75,1710.69,907.32,47085.0,432.92,1023.01,12520.408,0.848,1497.49,47215,971.82,47685,1113.55,49615,91.2,True
20220504,46445,77.74,46555,367.16,46835,36.78,1,False,False,True,C1,B3,1550.8,605.73,395.22,46506.54,53.38,102.54,2272.369,0.894,135.73,46445,15.14,46535,352.72,47095,-79.64,True
20220504,43115,64.4,43465,655.69,43885,67.33,2,False,True,True,C1,B6,555.62,776.92,1281.97,43377.48,148.88,113.08,5411.175,0.904,721.04,42435,-1.52,43445,836.59,43945,-14.35,True
20220504,19695,159.07,21215,3896.12,22185,384.42,1,False,False,True,C4,C3,697.1,4271.82,21551.07,20906.03,511.33,127.03,51221.764,0.966,3060.55,18415,-202.27,21215,4698.64,22735,178.44,True
20220504,12405,37.13,14145,376.47,15665,40.62,4,False,True,True,B8,B3,493.66,389.29,2129.94,13876.79,744.7,170.59,2187.21,0.867,938.83,11715,-3.6,14215,464.82,15665,8.3,True
20220504,11905,52.93,11945,355.47,14145,6.22,4,False,True,True,B8,B3,493.66,7223.71,188.42,11917.11,11.3,542.82,2187.21,0.822,436.62,11715,-7.0,11945,465.59,15665,-31.94,True
20220503,69195,223.59,70225,255.37,73785,58.8,6,False,True,True,B9,B2,736.07,273.24,827.25,69529.72,1899.47,786.33,1357.417,0.838,1320.79,69195,192.81,70075,347.41,73785,38.76,True
20220503,69195,0.0,72445,137.92,72955,14.2,6,False,True,True,B8,B1,736.07,139.24,1244.23,72408.77,238.07,33.39,1357.417,0.585,181.6,69195,-30.78,72405,165.41,73785,-20.04,True
20220503,6635,64.41,6805,710.53,7035,69.22,2,False,True,True,C1,B7,543.09,893.7,1175.54,6759.69,70.93,67.58,9485.215,0.718,386.56,5535,2.41,6785,696.42,10135,-93.31,True
20220503,5635,402.28,5865,4125.05,8605,103.63,2,False,True,True,C4,C4,543.09,21072.2,2557.16,5734.04,71.21,735.45,9485.215,0.994,5389.39,5535,15.31,5875,4334.9,10135,-80.37,True
20220503,55975,531.36,56615,735.21,59455,255.82,1,False,False,True,C1,B7,371.44,1344.44,752.04,56005.0,822.98,1843.95,911.773,0.962,2656.5,55975,568.31,56605,829.01,59455,253.95,True
20220503,48135,4520.73,48235,39122.38,48715,3952.21,2,False,True,True,M4,M3,944.18,131256.33,27217.14,48180.12,33.57,202.88,2411660.116,0.966,6932.99,47975,-313.37,48255,50207.2,52565,-72.49,True
20220503,42395,18.04,43965,183.14,45065,18.21,2,False,False,True,B5,B1,345.21,200.96,1357.71,43617.89,600.67,111.43,149.734,0.951,355.92,41555,-1.83,43965,233.85,45495,-0.6,True
20220503,27735,916.9,28345,9193.79,30235,915.6,1,False,False,True,C9,C9,619.97,18439.41,8796.03,28142.18,263.06,691.14,82003.258,0.986,4362.54,27405,31.67,28345,9891.65,31355,275.11,True
20220502,78905,5.76,79005,76.66,80865,2.55,5,False,True,True,B5,A7,433.41,645.31,43.84,78948.91,29.35,541.39,129.797,0.847,86.06,77795,-4.46,79135,82.2,81055,-26.32,True
20220502,7855,0.0,10325,258.82,10895,25.65,1,False,False,True,B8,B2,560.38,264.28,1562.75,10267.39,260.12,55.13,1701.174,0.857,269.39,7855,-54.05,10315,396.17,11685,-13.91,True
20220502,77795,31.92,77885,32.48,78995,3.21,5,False,True,True,B4,A3,433.41,32.89,254.6,77810.06,505.73,81.87,129.797,0.557,61.15,77795,27.47,77805,54.29,81055,-28.12,True
20220502,63715,39.16,65265,389.93,68255,57.67,1,False,False,True,B8,B3,502.11,569.68,667.01,65134.65,815.22,872.64,829.767,0.941,1467.96,63645,38.26,65215,436.16,68255,64.09,True
20220502,56935,52.52,59645,126.05,60535,90.61,4,False,True,True,B5,B1,412.13,157.65,273.34,58264.85,1411.66,1020.45,73.761,0.841,678.31,56935,73.16,59835,135.87,60535,85.03,True
20220502,56935,11.27,57635,35.07,59645,0.0,4,False,True,True,B4,A3,412.13,35.59,254.21,57554.45,457.39,80.25,73.761,0.738,115.92,56935,31.91,57515,55.27,60535,-5.58,True
20220502,50695,0.0,52795,95.79,53115,9.19,2,False,False,True,B6,A9,559.08,97.52,630.76,52764.0,146.13,28.31,382.992,0.781,72.04,50695,-16.85,52795,152.89,53695,-42.5,True
20220502,38645,7.43,39285,73.92,39965,71.33,3,False,False,True,B5,A7,485.36,3417.32,37.99,38847.82,157.02,17703.86,150.015,0.847,247.01,38415,2.71,39295,101.06,39965,71.53,True
20220502,14815,4.95,17195,35.38,17935,17.78,4,False,True,True,B4,A3,436.49,56.49,69.25,16042.23,750.23,766.97,79.524,0.559,115.49,14815,-0.88,17235,50.28,17935,13.3,True
20220501,79525,115.06,80395,1175.3,82765,117.03,1,False,False,True,C1,C1,768.85,2440.92,1033.13,80008.84,317.88,941.29,3301.602,0.984,2461.57,79315,67.64,80395,1144.27,83455,-12.58,True
20220501,65165,126.71,66835,561.05,69775,58.69,1,False,False,True,C1,B5,759.31,746.18,820.21,66195.0,845.25,963.75,2155.031,0.928,1997.27,65165,51.92,66795,624.27,69775,68.93,True
20220430,49365,4247.12,49505,47468.12,49945,4828.69,2,False,True,True,M4,M4,1596.21,111549.03,38631.72,49441.32,49.52,179.19,7195550.952,0.962,7571.34,48535,340.37,49565,52120.62,50115,314.56,True
20220430,41815,150.23,42085,1480.14,42365,140.97,1,False,False,True,C4,C1,2911.71,1517.52,8131.83,42058.3,124.43,29.1,78064.602,0.766,553.19,41395,509.06,42075,1538.49,43045,-487.05,True
20220430,39315,50.72,39495,507.49,40125,146.82,1,False,False,True,C1,B5,1230.4,2143.98,329.08,39397.49,59.09,482.52,545.337,0.982,460.07,38935,51.74,39505,536.55,40125,146.31,True
20220430,27715,124.38,28735,2065.0,28905,2048.08,2,False,True,True,C2,C2,651.19,34496.8,1107.32,28125.03,259.12,10117.19,21508.824,0.971,630.04,25855,-42.64,28725,2230.84,28905,1885.28,True
20220430,25915,294.55,27275,2908.68,28725,225.8,2,False,True,True,C3,C2,651.19,2969.0,17666.2,27146.65,624.91,131.63,21508.824,0.987,2098.23,25855,196.72,27275,3195.96,28905,-46.55,True
20220430,18725,782.05,20165,7950.96,21125,801.38,2,False,True,True,C9,C7,1267.26,9158.46,40733.39,19774.25,526.65,148.41,249212.025,0.948,4829.49,17155,-287.1,20165,9719.61,21825,231.14,True
20220430,17835,1625.48,18035,17733.2,18925,2857.09,2,False,True,True,M1,M1,1267.26,68936.42,11762.97,17928.04,64.1,470.8,249212.025,0.99,8666.28,17155,-287.1,18075,17691.97,21825,209.18,True
20220429,82345,354.92,82635,1487.93,84115,204.69,1,False,False,True,C2,C1,922.34,4966.61,1035.87,82450.68,118.95,714.76,14711.324,0.949,2523.94,82345,192.69,82605,1451.4,86215,-270.46,True
20220429,78835,15.49,79065,149.52,79735,80.29,5,False,True,True,B5,B1,380.49,1028.0,87.82,78928.45,70.02,1027.34,84.117,0.973,327.7,76135,-5.25,79105,165.27,79735,90.15,True
20220429,77045,2.82,78275,132.01,79245,13.44,5,False,True,True,B5,B1,380.49,135.28,733.15,78182.63,437.48,101.17,84.117,0.962,260.17,76135,-5.25,78265,151.61,79735,10.66,True
20220429,65095,748.8,65395,7925.84,65815,6972.18,1,False,False,True,C8,C7,678.81,131144.29,4253.05,65202.18,79.61,3076.53,108746.203,0.991,5182.45,64105,-1.91,65405,8802.61,65815,6053.98,True
20220429,50605,3.28,50745,40.13,51215,4.1,2,False,True,True,B6,A4,567.84,101.7,31.36,50680.09,47.74,194.02,179.097,0.442,33.97,49955,-27.8,50785,51.82,51675,-5.79,True
20220429,49955,88.25,50425,132.96,51535,13.56,2,False,True,True,B7,B1,567.84,135.16,904.97,50330.63,509.67,95.41,179.097,0.923,389.3,49955,60.45,50255,158.87,51675,1.23,True
20220429,41345,19.82,43835,199.7,44605,185.18,2,False,True,True,C1,B1,803.93,692.31,137.25,42525.0,829.37,5243.18,509.287,0.925,776.66,40975,-4.97,43615,264.61,44605,179.87,True
20220429,36075,51.85,36825,513.27,37535,503.39,3,False,True,True,C1,B5,800.44,39174.48,261.11,36303.87,178.23,33512.61,447.64,0.992,1375.24,32835,-7.29,36975,553.38,37535,460.72,True
20220429,33835,69.65,34625,697.3,37535,211.01,3,False,True,True,C1,B6,800.44,2866.19,462.46,34236.97,285.7,2219.28,447.64,0.988,1970.78,32835,-7.29,34605,718.11,37535,168.34,True
20220429,33555,96.48,33775,961.16,34455,95.42,3,False,True,True,C1,B9,800.44,2216.47,790.87,33671.32,78.32,275.11,447.64,0.992,864.82,32835,-7.29,33775,1010.4,37535,-42.67,True
20220429,26495,2487.31,27105,7709.7,28765,775.42,1,False,False,True,C8,C7,1251.3,12481.5,8435.27,26782.25,331.49,614.75,175195.825,0.983,6871.03,26495,1330.45,27055,7961.35,30455,-394.85,True
20220429,13185,30.53,14565,303.46,16315,221.72,2,False,True,True,B7,B3,428.95,3089.0,182.04,13543.6,262.15,5575.2,2341.655,0.86,651.16,11605,1.27,14595,395.47,16315,236.84,True
20220429,12105,67.46,12995,666.44,15095,77.92,2,False,True,True,C1,B6,428.95,1297.18,614.25,12609.86,331.87,878.4,2341.655,0.964,1798.52,11605,2.63,12695,650.11,16315,34.55,True
20220428,84485,6.69,84655,61.11,85135,12.52,2,False,True,True,B6,A6,553.39,165.57,46.31,84572.24,61.99,277.75,86.294,0.847,65.01,83855,6.11,84655,77.66,85135,0.25,True
20220428,77655,5.23,78325,50.66,79735,0.0,2,False,True,True,B4,A5,422.24,51.72,306.32,78259.47,308.18,65.22,107.296,0.791,113.21,77335,27.28,78555,74.87,80335,8.2,True
20220428,77335,75.33,78615,159.6,80335,58.54,2,False,True,True,B5,B1,422.24,200.11,265.64,77994.26,919.82,868.44,107.296,0.912,683.11,77335,102.26,78555,195.7,80335,66.74,True
20220428,70545,16.04,71025,169.85,71545,99.26,1,False,False,True,B9,B1,748.62,486.65,125.41,70787.62,164.25,798.82,209.644,0.951,296.48,70255,20.45,71105,204.45,71545,73.73,True
20220428,64475,165.75,65665,2372.49,67355,994.13,1,False,False,True,C2,C2,539.84,6210.64,1824.9,65123.37,393.96,1680.39,9136.939,0.989,5600.43,63535,-30.78,65585,2554.86,67355,890.43,True
20220428,51865,9.34,52065,80.66,52975,53.32,2,False,True,True,B5,A8,451.26,1355.4,43.24,51932.45,54.84,2154.45,995.923,0.482,231.64,49255,-24.52,50075,107.15,52975,61.8,True
20220428,50145,31.56,51425,238.35,52365,24.2,2,False,True,True,B6,B2,451.26,268.14,2179.56,51093.76,536.46,82.72,995.923,0.824,426.47,49255,-24.52,51425,283.46,52975,9.62,True
20220428,43265,8.06,44485,257.64,45485,25.26,2,False,True,True,B7,B2,494.95,262.3,1680.46,44394.06,455.66,89.14,1115.631,0.888,507.87,41405,23.16,44545,359.36,46135,-27.49,True
20220428,41725,120.5,41975,1094.91,43055,108.37,2,False,True,True,C1,C1,494.95,3275.7,794.19,41845.12,86.57,447.5,1115.631,0.988,1594.76,41405,23.16,41985,1072.42,46135,-27.89,True
20220428,34335,126.63,34415,126.94,37275,11.69,6,False,False,True,B5,B1,456.12,140.72,326.96,33915.0,1109.34,598.4,287.172,0.893,578.07,34335,107.0,34515,176.47,38215,1.74,True
20220428,27775,30.38,28935,233.99,31535,23.33,3,False,False,True,B7,B2,491.18,402.09,240.42,28444.34,469.67,984.45,356.372,0.941,860.83,27775,68.18,28815,277.25,31995,7.41,True
20220428,20455,180.25,21075,252.74,23695,86.6,3,False,True,True,B8,B2,557.18,679.03,192.02,20375.0,494.47,2191.47,137.366,0.963,1157.15,20455,212.49,20975,274.18,23695,74.67,True
20220427,8955,12.63,9505,126.97,11065,97.57,3,False,True,True,B6,B1,482.93,1921.85,68.63,9164.36,158.49,5562.36,92.817,0.959,339.84,8575,-1.81,9385,137.66,11065,84.93,True
20220427,79285,3.97,79985,39.8,81215,0.38,3,False,True,True,B5,A3,498.14,44.57,97.4,79843.22,308.38,176.86,87.462,0.69,74.7,78535,8.14,79865,60.53,82495,-8.17,True
20220427,79085,4.85,79225,57.89,79415,5.99,3,False,True,True,B5,A5,498.14,77.26,84.17,79181.33,54.71,62.94,87.462,0.593,31.63,78535,8.14,79235,68.39,82495,-8.17,True
20220427,78535,10.31,81215,85.16,82495,32.64,3,False,True,True,B5,A8,498.14,96.04,289.13,80455.0,1066.05,443.79,87.462,0.836,439.36,78535,18.45,80155,95.82,82495,24.47,True
20220427,71625,17.97,71795,158.26,72575,15.63,3,False,False,True,B7,B1,544.65,491.43,113.12,71705.99,59.35,323.14,312.796,0.857,198.12,71215,52.65,71755,168.07,74935,-31.74,True
20220427,58315,14.55,58775,139.3,59975,0.04,1,False,False,True,C1,B1,1337.05,155.95,341.42,58676.7,202.27,115.79,128021.183,-0.141,117.23,57065,591.72,57075,616.91,61615,-606.78,True
20220427,50935,567.79,54015,5709.94,54745,5152.24,1,False,False,True,C5,C5,0.0,7615.74,8301.12,53055.0,1265.01,1454.55,144189.07,0.968,16357.04,50815,731.88,53655,5794.64,54745,4649.33,True
20220427,32365,89.76,32925,870.79,33535,626.99,2,False,True,True,C1,B8,982.02,3940.66,554.79,32611.54,179.74,1600.1,7516.308,0.93,1473.91,28775,-49.04,32895,952.68,33535,486.43,True
20220427,29495,130.44,31665,1296.45,33135,129.48,2,False,True,True,C2,C1,982.02,1458.86,8266.6,31129.56,812.38,179.68,7516.308,0.954,3131.59,28775,-35.95,31675,1400.21,33535,-99.2,True
20220427,24695,8.22,25095,78.09,25675,7.95,3,False,True,True,B6,A7,529.7,103.32,115.33,24970.39,166.73,187.21,84.981,0.902,124.38,24595,-10.47,25025,92.45,26215,-0.93,True
20220427,24595,21.51,24675,38.73,24845,3.99,3,False,True,True,B5,A3,529.7,39.9,198.02,24660.5,75.14,18.97,84.981,0.575,20.12,24595,8.9,24675,52.87,26215,-1.38,True
20220427,16025,14.47,16495,140.85,19135,88.47,4,False,True,True,B6,B1,511.31,2648.69,74.98,16188.34,126.05,5580.41,768.324,0.78,673.98,14625,-11.32,18015,185.83,19135,56.98,True
20220427,10605,4.61,10765,46.88,11045,4.53,3,False,True,True,B5,A4,482.93,71.38,55.32,10705.35,62.01,100.27,92.817,0.643,36.48,8575,-1.82,10745,54.86,11065,-8.93,True
20220426,83365,20.2,83925,202.37,84585,166.88,1,False,False,True,B8,B2,671.06,1705.17,115.53,83586.75,165.09,3053.74,411.609,0.951,496.75,82685,7.47,84065,246.56,84585,148.16,True
20220426,74605,22.76,75605,227.73,76495,22.51,1,False,False,True,B7,B2,552.88,235.39,1318.48,75450.85,428.55,95.89,172.077,0.969,317.97,74575,38.73,75605,260.99,77515,-1.06,True
20220426,68725,31.41,69035,302.45,69475,30.01,1,False,False,True,B8,B3,523.48,397.49,453.06,68937.66,127.9,140.64,130.566,0.988,342.69,68525,-1.69,69015,324.53,69895,-0.38,True
20220426,58905,250.49,59085,2259.58,59925,224.9,1,False,False,True,C2,C2,706.52,7061.69,1611.88,58992.31,63.4,348.12,8011.214,0.978,1974.17,58585,146.57,59085,2239.89,62815,-166.97,True
20220426,46335,51.68,47395,510.85,48475,50.11,2,False,True,True,C1,B5,552.65,521.32,3121.92,47297.3,487.92,102.11,1582.755,0.948,980.03,44575,16.83,47415,552.73,49235,1.11,True
20220426,45365,155.73,45875,1578.09,49235,1317.06,2,False,True,True,C2,C1,552.65,95956.33,806.04,45524.84,123.01,18353.46,1582.755,0.995,8218.24,44575,16.83,45925,1694.37,49235,1317.48,True
20220426,40605,141.26,40725,1715.22,41345,170.17,1,False,False,True,C2,C1,569.95,6378.56,1153.26,40661.97,37.65,260.99,835.27,0.995,1193.67,38335,-22.92,40715,1742.69,41815,63.82,True
20220426,3775,215.74,3965,220.81,5875,22.04,1,False,False,True,C1,B2,808.61,223.81,1664.44,3822.26,874.49,147.37,223.102,0.955,315.77,3775,225.5,4015,268.47,6175,10.2,True
20220426,32215,13.53,33415,130.83,34375,31.67,2,False,False,True,B7,B1,574.43,133.01,889.44,33316.4,557.37,104.46,260.414,0.855,340.42,32215,8.61,33615,165.37,34375,49.3,True
20220426,30295,474.41,30435,650.48,30805,64.69,1,False,False,True,C1,B6,849.86,663.21,4087.03,30398.68,169.4,34.45,39146.053,0.624,451.83,30295,360.36,30495,891.1,32095,-247.26,True
20220426,11905,64.35,12095,97.22,12555,9.29,1,False,False,True,B7,A9,694.53,98.95,638.51,12057.13,207.1,40.22,349.258,0.794,105.65,11905,57.16,12075,136.22,12585,-29.25,True
20220425,74775,268.45,76295,2677.98,79065,1153.87,1,False,False,True,C3,C2,1136.3,7641.22,2006.27,75605.0,571.53,2728.16,47793.317,0.922,9260.62,74255,-195.59,76205,2756.27,79065,1312.35,True
20220425,62915,459.4,63295,4563.29,64905,453.11,1,False,False,True,C5,C4,811.03,13431.71,3331.9,63104.36,131.61,664.96,12744.178,0.993,6243.07,61855,222.99,63305,4561.28,70135,-176.71,True
20220425,46355,31.76,46525,339.67,46975,34.29,2,False,False,True,B9,B3,560.46,681.83,306.21,46453.59,63.4,176.94,464.16,0.936,269.33,42535,-22.19,46525,344.79,47575,15.37,True
20220425,4365,868.58,7525,8695.69,8355,7636.78,1,False,False,True,C8,C8,0.0,10916.86,14427.71,6635.0,1326.67,1258.12,367508.909,0.964,23460.17,4135,788.78,7235,9425.17,8355,6973.61,True
20220425,38885,266.51,39415,332.84,40965,51.4,1,False,False,True,B8,B3,563.63,338.39,2259.41,39273.47,785.14,147.38,1412.056,0.934,1275.43,38885,169.05,39555,423.26,42415,-37.03,True
